node_id,label,label_id,f10001,f10002,f10003,f10004,f10005,f10006,f10007,f10008,f10009,f10010,f10011,f10012,f10013,f10014,f10015,f10016,f10017,f10018,f10019,f10020,f10021,f10022,f10023,f10024,f10025,f10026,f10027,f10028,f10029,f10030,f10031,f10032
kobs_state-3c5581a6-d403-11ec-9cda-00155d8545fd,target_ssh_server_running_inside_container,1033,0,,2.656230594534351e-05,0,0.008314167384039506,0.004515934400909499,0.013073432917022901,0.00023348505355950236,0.1300582122307581,,0.021514809533833387,0.26315722225096466,,,0,0.03269347899802698,,,,,,0.0006989265462620943,,0.006526382261902741,,,,,,0.01505188165548206,0,
kobs_state-3c558279-d403-11ec-9c12-00155d8545fd,target_ssh_server_running_inside_container,1033,0.00022214109251360894,0,0,,0.011601102474712386,0.005303820162280972,0.06973380117551418,0.01080093280093155,,0,,,0.0024510150970604334,0.0739599145236644,0,,,,,,,0.00095685041241316,,0.007710653474894648,,,,,0.007903087617852815,,0,0
kobs_state-3c5582e2-d403-11ec-855b-00155d8545fd,target_ssh_server_running_inside_container,1033,0,,0,,0.02440628468915661,0.00822676639778837,0.02931801183985176,0.012010006599273475,,,,0.2783170953348179,,,0,0.04684360110977451,,0.007873497499864521,,0.0015560297443945308,,0.00025992354766109433,,0.007431946065908192,0.009592713945136423,0.004907517366821613,,,,,0.0007575678806352315,
kobs_state-3c5584bf-d403-11ec-8c41-00155d8545fd,target_ssh_server_running_inside_container,1033,0.0004249633343928205,,0,,0.009748515290869099,0.006551889427542334,0.08562336317727921,0.008956015790998379,,,0.2315945728793299,,,,0,0.0779871791993127,0,,,0,,0,,0,,,,0.051110280013580846,,,0,0.009081046936262056
kobs_state-3c5584ff-d403-11ec-a339-00155d8545fd,target_ssh_server_running_inside_container,1033,0.0007588482691673947,0,0.0009592192329506892,0,0.012912195941090963,0.0022895203999200478,0.05829487074589604,0.014782728129647833,,,,,,0.052397101908372705,0.0006074022367302457,0.08047527940042049,,,,,,0,0.006372428966194505,0,,,,,,,0,
kobs_state-3c558e38-d403-11ec-945d-00155d8545fd,target_container_service_account,1015,0,,0.0008408235210415057,0,0.00582757913008207,0.01723396965615211,0.08122790310144556,0.008228668655706286,0.0727682625842864,,,,,0.04686865862390725,0.0004052333956812098,,,,,,0.00854597912073968,0,,0.0006008544067915125,,0,,,,,0,0
kobs_state-3c5590e4-d403-11ec-ba0b-00155d8545fd,target_container_service_account,1015,0.0007897439901526843,,9.129309774557338e-05,0,0.011056859772176979,0.00822676639778837,0.05829487074589604,0.009807591503709797,,0,,,,,0,,0,,,,0.008999543114721903,0.0004994336017444433,,0,,0,,,0,,,0
kobs_state-3c559494-d403-11ec-a132-00155d8545fd,target_container_service_account,1015,0.0008668120451370828,0,0,,0.0002945972777839186,0.01723396965615211,0.002383728475598402,0.00989811775390385,,,,0.205853919240566,,,0.0009214554290278801,,,,,0,,0,,0,,0,,,,,0.0016474790329836972,
kobs_state-3c5595ba-d403-11ec-9668-00155d8545fd,target_container_service_account,1015,0,,0.0006338197726114747,,0.016990085934235753,0.01619513390815667,0.09788415649438671,0.008862666774480398,,,0.07017346224872584,0.11404871424713138,,,0,,,,,,,0,,0.0068421203746627125,,0,,0.11239455634954336,,,,0
kobs_state-3c5595f1-d403-11ec-ac29-00155d8545fd,target_container_service_account,1015,0,,0,0,0.012609026905591658,0.002091723545281783,0.0499443381297485,0.00014549412880784777,,,0.04848294126705759,,,,0,,,0.008761093660146291,,,0.0009896166734382867,0,,0.0033118862557533334,,0,,,0.008213224135106407,0.03699769647270613,,0
kobs_state-3c55965f-d403-11ec-80bb-00155d8545fd,target_container_service_account,1015,0.0007132923672122245,,0,,0.02377523719146612,0.008269213334875854,0.016001841671159568,0.019476886873143282,,0,,,,0.02896293367066103,0,,,,,,,0.0001454169375889736,0.002121661346331314,0.00402700876011704,,0,0.00014020446140352585,0.1825613546056447,,0.03699769647270613,0,0
kobs_state-3c559811-d403-11ec-8b5a-00155d8545fd,target_container_service_account,1015,0,,0,,0.014949112518257238,0.0035540643151521396,0.08122790310144556,0.014469929668658644,,,,,0,,0.0004579972606827867,,0,,,,,0.00029250093187160913,,0.0017895011538741924,0.009592713945136423,0.0033949364066446852,,0.056791509726193685,0.009262621157120829,,,0.009256595563837058
kobs_state-3c5598e7-d403-11ec-8543-00155d8545fd,target_container_service_account,1015,0.00028345509374544327,,0.00042399387695203714,,0.020625676027974493,0.015618411975225188,0.03679421289009063,0.006606050177241002,,0,,,,,0,0.08047527940042049,,,0.007001795678432296,0,,0,,0,,0.009231485399965347,,0.026491063738275287,0.005145239200206832,,,
kobs_state-3c559d3e-d403-11ec-b179-00155d8545fd,target_container_service_account,1015,0.0001071286185189613,,0,,0.0037063988389646856,0.009567942804183415,0.015454805668845027,0.012812394646705224,0.0810290524290043,,,0.23153751377241777,,,0,,0,,,,0.014362813815311593,0,,0.001514682806186281,,0.004740609612050764,,,,0.05801227485307711,,
kobs_state-3c559d75-d403-11ec-8cc7-00155d8545fd,target_container_service_account,1015,0,,0,,0.010042109943471067,0.00014316874785115052,0.02931801183985176,0.007906618069559196,,,,,,,0.00040248536338427596,,,0.02496035300752599,,,,0.00017406809932292235,0.006878264995120006,0.007356496906911356,0,0.00939837246501183,,0.1522364189670527,0.007716110108172698,,,0.003988561142839986
kobs_state-3c559e1a-d403-11ec-9112-00155d8545fd,target_container_service_account,1015,0.0003605126385507505,,0,,0.0010048874695486644,0.016873522237213553,0.03614673412064471,0.010851458565325498,,0.0032803139427939375,0.10969262608577926,0.045623333880504685,0.0010093045899498504,,0,0.03269347899802698,,,,,,0.00015512320001148753,,0.007365395527199323,,0.004596687038200769,,,,,,0
kobs_state-3c55a5e2-d403-11ec-a77f-00155d8545fd,global_obstate,1001,0.0003848919680598062,,0,,0.018744841761691704,0.005303820162280972,0.052787827705599095,0.001509877605617683,0.12259709617960302,,,0.07135027520333714,,0.0648729621125862,0.0008613348086641597,,,,,,,0,,0.006739796314742967,,,0,,0,,,0
kobs_state-3c55a94d-d403-11ec-99c6-00155d8545fd,global_obstate,1001,0,,0,0,0.010391247091713317,0.019120593755422285,0.0361814906004311,0.01775001749794315,,,,,0,0.09121776281007019,0.0006942284844758093,,,,,,,0,,0.00901260256611011,0,,,,0.0023107693969376497,,,
kobs_state-3c55aa24-d403-11ec-be28-00155d8545fd,global_obstate,1001,0.0008356603245757545,0,0.00010778011926637063,,0.01694221447919754,0.0010965066230052818,0.0521530483195639,0.007742292722010544,,0,0.23690040508624055,,,,0.0002753332557965739,,,,0.031167277674704254,0,,0.000780354928779872,,0.009565899580525047,,,0.0005374608517589485,,,,,0
kobs_state-3c55ac56-d403-11ec-821b-00155d8545fd,global_obstate,1001,0,,0,,0.00845499538448052,0.006551889427542334,0.05783639441054116,0.001509877605617683,,,,,,,0.000947990240787505,,,0.05377268452781294,,,0.004788256941046363,0.00017864819565703864,,0,,0.0005743088130356205,,0.14283779740447144,0,,0,
kobs_state-3c55ade5-d403-11ec-94ec-00155d8545fd,global_obstate,1001,0,,0.0005656659080328401,,0.001842861802069616,0.014019494367540785,0.02592707298879723,0.00014549412880784777,,,,,,,0.000771095243696915,0.03721480814417206,,,,,,0.0007333979946178452,,0,,,0.0006594062507174857,,,0.0038323839070766833,0.006272638182789077,0.00515099545205811
kobs_state-3c55b39f-d403-11ec-aedb-00155d8545fd,global_obstate,1001,0,,0,,0.015102776991294673,0.004625759954773297,0.03864539030375784,0.014825797195629055,,,,,,,0,,0,,,,,0.00013790338211915764,,0.0045765815618011105,,,,0.05311894417174097,,,0,0
kobs_state-3c55b4e3-d403-11ec-bf37-00155d8545fd,global_obstate,1001,0.0001071286185189613,,0.0007307361763188425,,0.016315900082569855,0.005303820162280972,0.04355920238462301,0.013229437109762994,,,,0.11284810596836997,0.008046913901819549,,0.0006074022367302457,,,0.08227281823792186,,,,0.000823965342578693,,0,,,,,,,,0
kobs_state-3c55b7dd-d403-11ec-bfe5-00155d8545fd,global_obstate,1001,0,,0.0004841009474684223,,0.003803634796616616,0.014104383702210059,0.08824561418605706,0.005863764539906214,,,0.09285687555519333,0.11218601520666295,,,0,,0,,0.0923968756635541,,,0,0.005753503734608336,0,,0.007958914854698742,,,,,,0
kobs_state-3c55bc12-d403-11ec-888d-00155d8545fd,target_access_the_kubernetes_api_server,1006,0.0008052653610928241,,0,0,0.0041382357320268745,0.00822676639778837,0.044127736470597055,0.0007686253538064741,0.09002486404104225,,,0.25304166696121233,0.004071568203035868,,0.00040248536338427596,0.0744161188437809,,,,,,0.0007631725136440281,0,0.004760003465221377,0,0.009129817221603257,,,0,,0,
kobs_state-3c55bc7f-d403-11ec-858d-00155d8545fd,target_access_the_kubernetes_api_server,1006,0.0009442528721068016,0,0.00023139071107135375,,0.021711325705173007,0.01749251349695156,0.08122790310144556,0.011958744606584798,0.07683394115368584,0,,0.24372477393300457,,,0,,,,,,,0.0005026583797322786,0.0046611116735133275,0.007365395527199323,0,0,,,,,0,0.005411754204563449
kobs_state-3c55bcb5-d403-11ec-b86d-00155d8545fd,target_access_the_kubernetes_api_server,1006,0.0004367550573955183,0,0,,0.02321345947391001,0.0010965066230052818,0.06367523869842866,0.0033202770777294123,0.1831308731037164,0,,,0,,0,0.03690503109220739,,,,0,,3.0510733338756336e-05,0,0.002482589173725961,0,,5.210825464074873e-06,,,,,0
kobs_state-3c55c303-d403-11ec-9e0b-00155d8545fd,target_access_the_kubernetes_api_server,1006,0,,0.00042399387695203714,,0.02321345947391001,0.012263214283449564,0.09747612011619519,0.0014966795685695037,0.11480778569820928,0.007670237432223264,0.07852002084811051,,,0.09656466600027867,0.0009237954735512946,0.08854920143606185,,,,,,3.0510733338756336e-05,0.007515690747920866,0,,,0,0.08450503051818498,,,,0.005411754204563449
kobs_state-3c55c36e-d403-11ec-808f-00155d8545fd,target_access_the_kubernetes_api_server,1006,0.000264000508555094,,0.0007021691948991624,,0.0002945972777839186,0.015618411975225188,0.03518781765828196,0.01599651052402127,0.11892216876733394,,,,,,0,,,0.0944203449062871,,,,0,0,0.001514682806186281,,,,,0,,,0
kobs_state-3c55c3d8-d403-11ec-a778-00155d8545fd,target_access_the_kubernetes_api_server,1006,0,,0,,0.0226054210632706,0.006551889427542334,0.0563860394050985,0.01599651052402127,0.02167684303678471,,,,,0.01681196889189772,0,,,,,,0.008415576722725708,0.0004000512832371607,0,0,0.00834264743799614,0.007958914854698742,,0.006332467266773435,0,0.003123128714172976,0,
kobs_state-3c55c620-d403-11ec-9ea7-00155d8545fd,target_access_the_kubernetes_api_server,1006,0.0006933247039035159,,0,,0.016315900082569855,0.005695191880624623,0.0563860394050985,0.012777388389582658,0.13757432612406514,,,,,,0,0.08655578529122657,0,0.05861394374780735,,0,,0,0.008101361759708266,0,,0.006647312244731637,,,,,0.006358476716289961,
kobs_state-3c55c82a-d403-11ec-8c79-00155d8545fd,target_access_the_kubernetes_api_server,1006,0,,0,0,0.01941430442565596,0.017122681787269972,0.028183197179529204,0.01359944622355016,0.14389301976280755,,,,,,0,,,,0.027965149169603708,0.0006284298778405255,,0.00017503127967190008,0,0.0060957482770330525,,0,,,,,,0
kobs_state-3c55c999-d403-11ec-9318-00155d8545fd,target_access_the_kubernetes_api_server,1006,0.0008052653610928241,0,7.318158554203957e-06,0,0.020625676027974493,0.010524179828276825,0.0521530483195639,0.0012166832114395478,0.13014159142240514,,,,,,0,,,,,0.002464927297631521,,0.00015512320001148753,0,0.009565899580525047,,,0,0.07910699348593757,,,0,
kobs_state-3c55cbb2-d403-11ec-9a7b-00155d8545fd,target_access_the_kubernetes_api_server,1006,0.0008668120451370828,,0.0004991779939229511,,0.011056859772176979,0.018945521457520258,0.018339071023065104,0.010851458565325498,0.03088752292012353,0.00935953851763537,,,,,0,0.0779871791993127,,,,0,,0.0005456967477675942,0,0.002010545932545356,0,0,,0.006055559849860242,,0.01560471025727118,,0
kobs_state-3c55cd41-d403-11ec-bf5a-00155d8545fd,target_access_the_kubernetes_api_server,1006,0.0001071286185189613,,0,,0.001861539346857547,0.004164380820670742,0.015040272339820368,0.005778293292619898,0.06856747701081664,,,,,,0.0004579972606827867,,,0.03944409096108329,,,0.010738621264551664,0.0007892204027060052,0.00016125978443627976,0,,,,0.11612120191998593,0.00399468042628501,,0,
kobs_state-3c55cf79-d403-11ec-b424-00155d8545fd,target_access_the_kubernetes_api_server,1006,0,0,0.00040612931021653836,,0.019628474730748427,0.001236985684445811,0.04955038859750937,0.006843219145492854,0.12338928064909815,,,,,0.08115445828943552,0.0004045873678880302,,,0.039043265968762994,0.043048957957439904,,,0.0004818429299062953,0.002121661346331314,0,,0.004940724677411579,,0.06691917812571464,0.00856493379805925,0.04048903779491453,,
kobs_state-3c55d40a-d403-11ec-8f5f-00155d8545fd,target_privileged_container,1030,0.00027804041076941193,0,0.00025360391158737745,0,0.01803328981172683,0.019021167985375387,0.017147300529746494,0.015200872963074466,,,,0.019508786569136134,,0.08251942222498813,0,,0,,0.05316742435378279,,0.010045932858721903,0.0004000512832371607,,0.009565899580525047,,,,,,,0,
kobs_state-3c55d511-d403-11ec-b51d-00155d8545fd,target_privileged_container,1030,0,,0,0,0.018744841761691704,0.002091723545281783,0.09259128893638553,0.017779401240026114,,,0.022144942098186873,0.18103090808184172,,,0.000695711592198118,,,,,,0.00969193737227852,5.712108241662984e-05,,0,0.0007747064614889518,,,0.1164830791624858,,,0.0006596569274408016,
kobs_state-3c55d545-d403-11ec-b646-00155d8545fd,target_privileged_container,1030,0,,0,0,0.008803967285749321,0.009061237939173612,0.002383728475598402,0.00989811775390385,0.028990952917091015,0,,,,,0,,,,0.03513460656134049,,0.009696550945417349,0.0005456967477675942,0.0065864219906877795,0,,,,,,0.08163647812714472,0,
kobs_state-3c55d5f8-d403-11ec-9273-00155d8545fd,target_privileged_container,1030,0.0008052653610928241,,0,,0.01854844468277658,0.006144202467623252,0.07103476334924798,0.01359944622355016,,,0.04049003852947216,,,,0,,0,,,,0.008680014918551762,0.0004000512832371607,0.0048851479405941575,0.0001604754037865204,0.005469838660212478,,,,,,,0
kobs_state-3c55d9d1-d403-11ec-a203-00155d8545fd,target_privileged_container,1030,0.0009652185186721799,,0,,0.00845499538448052,0.012955232666205326,0.09729814636113429,0.008880153250006241,,,0.06181179345438659,,,,0.0009237954735512946,,0,,,,0.013389448070517035,0.0005054688580115066,,0.009300724078896823,0.0017190654049053942,0.000503482457335605,,,,,,0
kobs_state-3c55daa7-d403-11ec-b83c-00155d8545fd,target_privileged_container,1030,0.0008835838777563426,,0,0,0.002699555807881245,0.019120593755422285,0.06887622588831256,0.003610905292314734,,,,,,,0,,,,,,0.004367678625297742,0.0005931308018779973,,0,,0.008978308533542447,,0.04898015288016657,0.007199918763283537,0.05801227485307711,0,
kobs_state-3c55dd91-d403-11ec-a929-00155d8545fd,target_privileged_container,1030,0.0009441145978896651,,0.0007021691948991624,,0.008142726198179259,0.012537528468032876,0.05783639441054116,0.019476886873143282,,,,,,,0.0004382964490139806,,,,0.009027912435681457,0,0.005803973554224476,0,0.0007924882079261176,0.009337158028740055,0,,0,,,,,0.0017858512791806731
kobs_state-3c55de3c-d403-11ec-a80f-00155d8545fd,target_privileged_container,1030,0.0009652185186721799,,0,,0.000850751029480562,0.01131844626631674,0.03518781765828196,0.007152491700667675,,,,,,,0,0.07929392312691955,,,0.01299369020932834,,0.004669534036452067,0,,0,0,,0,,,,,0
kobs_state-3c55dedf-d403-11ec-860d-00155d8545fd,target_privileged_container,1030,0.00027804041076941193,,0.00044361773274195423,,0.005929460556782664,0.001236985684445811,0.06887622588831256,0.002155425648652623,0.11892216876733394,,,0.09776700650839737,,0.04990486730885539,0,0.0744161188437809,0,,,0.005515092452910722,0.012582574138793575,0,,0,,,,,,,,0
kobs_state-3c55df4b-d403-11ec-a54a-00155d8545fd,target_privileged_container,1030,0.0004249633343928205,,0,,0.02440628468915661,0.0073118024675213516,0.03649678651970246,0.015240679471440767,,,,,,,0,,,,,,0.005196578238764176,0.0005632997545805996,0.0007920675668112223,0.008709427408490763,,,0.0005993205304538138,0.16364848734379178,0,,0,
kobs_state-3c55e2f1-d403-11ec-a15e-00155d8545fd,target_privileged_container,1030,0.0001071286185189613,,0,,0.011202501708302566,0.009061237939173612,0.06333821568010155,0.0014966795685695037,,,,0.2846141485946303,,,0,,0,0.09185978927690731,,,0.023497691723223246,0,0,0.008969637354051797,,0.00939837246501183,,,,,0,
kobs_state-3c55e327-d403-11ec-9537-00155d8545fd,target_privileged_container,1030,0.0008668120451370828,,2.656230594534351e-05,0,0.005929460556782664,0.01752059690504619,0.005017082787280161,0.00989811775390385,,,,,,,0,0.012448558887625968,,,,,0.023114286858619937,0,0,0.007710653474894648,,,,,,0.0213893121925784,,0
kobs_state-3c55e391-d403-11ec-a52d-00155d8545fd,target_privileged_container,1030,0.0006448627690293675,,0.0006690859166371004,,0.0041382357320268745,0.01403358148520347,0.03864539030375784,0.01207019476333709,0.12246349750188439,0.0031431629864951097,,,,0.013644881391947068,0,,,,,,0.019331515830121635,0.0004994336017444433,0.00013296116069249836,0.0035137261261402736,,,0,0.19554786565841872,0.00969688345269217,,,0.003901137059245679
kobs_state-3c55e4d4-d403-11ec-9b02-00155d8545fd,target_privileged_container,1030,0.0007132923672122245,,0,,0.023018552496492345,0.00639113167610336,0.04387944255672567,0.008956015790998379,,,,,,,0.0002410999832957153,,,,0.007103019655717007,0,0.003276992338337464,0.0008943511493451003,,0.005942872680158621,0,,0,0.19522560666751582,,,,0
kobs_state-3c55e53f-d403-11ec-9a83-00155d8545fd,target_privileged_container,1030,0.0003973988691076588,,0,,0.007650792460660129,0.004646138153865969,0.002589852706904864,0.0036147549937179764,,0.0018779708941511282,,,,,0,0.012448558887625968,,,,,0.012850581847474254,9.615047743764833e-05,,0,,0,0,,,,,0
kobs_state-3c55ec23-d403-11ec-a6dc-00155d8545fd,target_compromised_images_in_registry,1014,0,0,0,,0.0041382357320268745,0.014576422650140208,0.08308462296732064,0.018818421342251545,,,0.14764687570920637,,0.005495118401072132,,0.0009214554290278801,,,,,,,0,0.008101361759708266,0,0,,,,0,,,0.009183000181043083
kobs_state-3c55f208-d403-11ec-91dc-00155d8545fd,target_compromised_images_in_registry,1014,0.00017939821020235503,0,0,,0.021916693180620245,0.004646138153865969,0.04387944255672567,0.0036147549937179764,,,0.02617631807772248,0.23153751377241777,,,0,,0,,,,,0,0.00010714218681882096,0,,,,,,,,0
kobs_state-3c55f30b-d403-11ec-9105-00155d8545fd,target_compromised_images_in_registry,1014,0.000264000508555094,0,0,,0.001861539346857547,0.016183833989148754,0.013933201964921494,0.013032380808555528,,0,,,,,0.0006074022367302457,0.06851617557234267,,0.024826740030868922,,,0.018139280456884614,0.0009604886474675017,0.0007924882079261176,0.009337158028740055,,,,,,,,0
kobs_state-3c55f3a6-d403-11ec-8e6d-00155d8545fd,target_compromised_images_in_registry,1014,0,0,0,,0.011601102474712386,0.007412476111194389,0.0563860394050985,0.00859077100598827,0.1666014042399347,,0.24271480757307187,,,,0.0006942284844758093,0.05807567020808092,,0.02496035300752599,,,,0.00040916936034928716,,0.004760003465221377,,,,0.11576916161630882,0.009526788200772757,0.01560471025727118,,
kobs_state-3c55f3e4-d403-11ec-8fe2-00155d8545fd,target_compromised_images_in_registry,1014,0.0002762416003055679,0,0.0008408235210415057,,0.0014042438384517855,0.008269213334875854,0.005390852430605783,0.0036147549937179764,0.03088752292012353,0,,,,,0,0.0779871791993127,,,,,,0.0005931308018779973,,0.006739796314742967,,,,,,,0,
kobs_state-3c55f6d7-d403-11ec-a5bf-00155d8545fd,target_compromised_images_in_registry,1014,0,0,0,0,0.0015641670054489822,0.014576422650140208,0.016049319389134398,0.010347754514963186,,,,,0.0008258509866319693,0.07039995913221021,0,,,,,,,0,,0,,0.005776043348086102,,,0.00856493379805925,,,
kobs_state-3c55f73f-d403-11ec-83a7-00155d8545fd,target_compromised_images_in_registry,1014,4.738505462903757e-05,0,0.0007969912485357417,,0.014949112518257238,0.005303820162280972,0.0563860394050985,0.01910358721549976,0.1697600605149164,,0.04848294126705759,,,,0.0008613348086641597,0.005597280045154549,,,,,,0.00037554480567719906,,0,,,,,,0.02384340715274248,0,
kobs_state-3c55f774-d403-11ec-9820-00155d8545fd,target_compromised_images_in_registry,1014,0,0,0.0005656659080328401,,0.007650792460660129,0.017104656662483404,0.018339071023065104,0.012812394646705224,,0,0.1875803959411577,,,,0,,,0.013938223397565128,,0.007740701050763359,,0.0004818429299062953,,0,,0.0007238979291863427,,,0,,,0.004812061816978486
kobs_state-3c55f847-d403-11ec-a567-00155d8545fd,target_compromised_images_in_registry,1014,0,0,0,,0.01654965424562969,0.006144202467623252,0.0361814906004311,0.01775001749794315,,,,,,,0.0008799498747878877,,,,,,,0,0,0,,,,,,0.04352835249094258,0,0
kobs_state-3c55faed-d403-11ec-a3b4-00155d8545fd,target_compromised_images_in_registry,1014,0.0007588482691673947,0,0.0009592192329506892,,0.023018552496492345,0.014104383702210059,0.09747612011619519,0.016004097252828937,,,0.2109470076181042,0.205853919240566,0,,0,,0,0.02496035300752599,,,0.009053533773311539,0,,0.008034895470308612,,0.0008085699106340353,,,,,,0.0003632537637299045
kobs_state-3c56087c-d403-11ec-9daa-00155d8545fd,target_mount_service_principal,1026,0.0003973988691076588,0,0.00038692922285417055,,0.016990085934235753,0.018945521457520258,0.08122790310144556,0.006606050177241002,,,,,0.004282629266927801,,0,,0,,,,,0,,0.008019085440932192,0,,0,,,0.0221161170369431,,0
kobs_state-3c5608b3-d403-11ec-8bd6-00155d8545fd,target_mount_service_principal,1026,0,,0,,0.00845499538448052,0.01585283882008311,0.06516857658142272,0.013491984017564343,,,0.22386208719827222,,,,0.0008613348086641597,,,,,,0.012850581847474254,0.000780354928779872,,0.002482589173725961,0.00921108156339759,,,,,0.01402637815359489,0.0006631369940012438,0.0012218489636015505
kobs_state-3c560921-d403-11ec-a631-00155d8545fd,target_mount_service_principal,1026,0.0003848919680598062,,0,,0.012912195941090963,0.010230179637822925,0.04955038859750937,0.013917248771364799,,,,,0,,0.0008333149070110123,0.07951235840724248,0,0.02532234386507297,,,,0,,0,,,,,,0.08163647812714472,0.001625538225287618,0
kobs_state-3c560b09-d403-11ec-9376-00155d8545fd,target_mount_service_principal,1026,0,0,0,0,0.01694221447919754,0.009567942804183415,0.01412504222124111,0.008228668655706286,,,,,,,0,,0,0.08311164204796923,,0.0015560297443945308,,0.0005054688580115066,,0,,,,0.08082480463410456,,,0.0016884052908540425,0
kobs_state-3c560b76-d403-11ec-8fdf-00155d8545fd,target_mount_service_principal,1026,0.0002592710540295014,,0.00023139071107135375,,0.02377523719146612,0.015366458294477336,0.02931801183985176,0.01200150777113444,0.16970366678850654,,,,,,0,0.09691704769198957,,,0.06650258238195311,0,,3.0510733338756336e-05,,0.0045765815618011105,,,0.0007712308168120204,,,0.07327543628225276,,0.0009628887620356763
kobs_state-3c560c27-d403-11ec-b4b2-00155d8545fd,target_mount_service_principal,1026,0.0003605126385507505,,0.00016727945661051618,,0.01527470432913741,0.01225972987162775,0.027619135983165847,0.010851458565325498,,0.00955986545955246,,,,,0,,0,,0.003759428101641051,,,0,,0,,0.004581578011338112,,,0,,,0
kobs_state-3c560cd0-d403-11ec-a386-00155d8545fd,target_mount_service_principal,1026,0.0003389398957728153,,0.00025360391158737745,,0.010777095921375771,0.016968582358458325,0.06367523869842866,0.01775001749794315,,,,,,,0.0008799498747878877,,,0.02496035300752599,0.07048025096878537,,,0.0005456967477675942,0.0046611116735133275,0,0,0.009231485399965347,,,,,,0
kobs_state-3c560ec3-d403-11ec-9ee0-00155d8545fd,target_mount_service_principal,1026,0.0002762416003055679,0,0,0,0.011056859772176979,0.004717814437896353,0.0361814906004311,0.008228668655706286,,,,,0,,0,,0,,,,,3.0510733338756336e-05,,0.008388987225064348,0,0,,,,,,0.0003632537637299045
kobs_state-3c560f9f-d403-11ec-afcd-00155d8545fd,target_mount_service_principal,1026,0.000264000508555094,0,0.00023139071107135375,,0.001198289800352648,0.015773031660747575,0.01412504222124111,0.007152491700667675,0.12216231977855375,,,,,,0,0.05807567020808092,,,,,,5.712108241662984e-05,0,0.008643828834498334,0,,,,,0.02384340715274248,,0
kobs_state-3c561009-d403-11ec-bc72-00155d8545fd,target_mount_service_principal,1026,0,,0.00023139071107135375,,0.00582757913008207,0.0035540643151521396,0.015454805668845027,0.01910358721549976,,,,,0,,0.0008799498747878877,,,,,0.008210267013556137,,0.00017503127967190008,0,0.006739796314742967,0.003460091022664827,,0,0.1802933519981227,,,,0
kobs_state-3c56111c-d403-11ec-889d-00155d8545fd,target_mount_service_principal,1026,0,0,0,,0.021711325705173007,0.018945521457520258,0.005017082787280161,0.0010570061236807708,,0,,,,,0.00019796326371104083,,,,0.011257521100444196,0.008623326849303253,0.009971676619452339,0.0002535007986856905,0,0,,,,,,,,0.0012218489636015505
kobs_state-3c5611f0-d403-11ec-9e28-00155d8545fd,target_mount_service_principal,1026,0.00043899464096359644,0,0,,0.001198289800352648,0.0071815206393736385,0.028374010993213742,0.00989811775390385,,,0.07801122827539649,,,,4.524761984293579e-05,0.007374268057623607,,,,,,0.0007631725136440281,,0.0060957482770330525,,,,0.15351292235312386,,,,0.007937531984381603
kobs_state-3c561395-d403-11ec-bdd1-00155d8545fd,target_mount_service_principal,1026,0.0008052653610928241,,0.00044361773274195423,0,0.003248464341268378,0.016183833989148754,0.016049319389134398,0.009807591503709797,,0,,,,,0,,,,,0,,0,,0,0.0008844642201030587,,0.000639993342958385,,,,,0
kobs_state-3c561434-d403-11ec-befe-00155d8545fd,target_mount_service_principal,1026,0.0002578846941164359,,0.00038692922285417055,,0.014616567065542522,0.0036653079178785956,0.04955038859750937,0.011958744606584798,,,0.0003678667481824743,,,0.02896293367066103,0,,,,0.0704320141262976,,,5.712108241662984e-05,0,0.002010545932545356,,0.004009527010982621,0,0.03036681895268633,,,,0
kobs_state-3c561469-d403-11ec-9a04-00155d8545fd,target_mount_service_principal,1026,0.0009441145978896651,,0,0,0.018744841761691704,0.0018967471779170824,0.09259128893638553,0.0028666587596176867,,0,,0.0036087467406381245,0.002662892559172111,,0.0006074022367302457,,,,,,,0.00095685041241316,,0,,,,0.1865424726892392,,,,0
kobs_state-3c53bf1b-d403-11ec-8d90-00155d8545fd,target_sidecar_injection,1032,,,0,,0.016990085934235753,0.01619513390815667,0.03765094856454126,0.001509877605617683,,,,,,,0,,,,,,0.00825473960836022,3.0510733338756336e-05,,0.005458265840492143,,,0,0.0013351919381316484,0.006837602144023591,0.03369230536884008,0.0006631369940012438,
kobs_state-3c56149f-d403-11ec-80b2-00155d8545fd,target_mount_service_principal,1026,0.00043899464096359644,,0,,0.009748515290869099,0.004515934400909499,0.06516857658142272,0.00989811775390385,,0,,,0.0019621780662512746,,0,,,,0.04814369499952032,,,3.0510733338756336e-05,,0,,,,,,,0,0.008266416929504519
kobs_state-3c56151c-d403-11ec-b9bd-00155d8545fd,target_mount_service_principal,1026,0,,0,0,0.0014042438384517855,0.0071815206393736385,0.08824561418605706,0.011447302243332453,,,,0.0024071888007205526,,,0.0004130918338515921,0.068732939267439,,,0.012667183376740856,,,0.0005980116665517863,,0,,,,,,,0.0015867320094656823,0.0035261195830799167
kobs_state-3c561636-d403-11ec-a604-00155d8545fd,target_mount_service_principal,1026,0.0009152138759728772,,0,,0.008732512638298773,0.00014316874785115052,0.002383728475598402,0.017660595508955067,0.06981133402921164,,,0.08858709118526086,,,0,0.06851617557234267,,,,0,,0,,0,0.001158858273334345,0.004740609612050764,0.0007388217284536894,,,,,0.004057085142573635
