id,source_id,target_id
relationship--9a7d5e03-80a0-4ff8-b693-48e11c72aef3,x-mitre-data-component--da85d358-741a-410d-9433-20d6269a6170,attack-pattern--74d2a63f-3c7b-4852-92da-02d8fbab16da
relationship--62359eba-e21f-46f1-9fb2-a3ec9d52acb3,x-mitre-data-component--85a533a4-5fa4-4dba-b45d-f0717bedd6e6,attack-pattern--74d2a63f-3c7b-4852-92da-02d8fbab16da
relationship--2dcd9a05-5503-404c-8820-614932f63880,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--74d2a63f-3c7b-4852-92da-02d8fbab16da
relationship--bfbb010f-b4b9-4df9-b591-ef13c14ecafb,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--6624d48a-3e16-4ab7-8d13-ff40252ebde9,x-mitre-data-component--e905dad2-00d6-477c-97e8-800427abd0e8,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--12139a3a-72d6-4ce5-a987-fc319c8c77f7,x-mitre-data-component--84572de3-9583-4c73-aabd-06ea88123dd8,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--f22dec38-256c-4f01-897e-bb6329530b60,x-mitre-data-component--da85d358-741a-410d-9433-20d6269a6170,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--fef9cd6e-4235-4ee5-8b9a-8ddea4fd0444,x-mitre-data-component--1177a4c5-31c8-400c-8544-9071166afa0e,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--4e268134-0cd0-488e-85a3-cf9380f0cedb,x-mitre-data-component--9bde2f9d-a695-4344-bfac-f2dce13d121e,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--58d0e93e-15d3-476f-9fb9-4c953b072f53,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--f602a8fc-5175-4bfe-a21d-1602d4c5c1ed,x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--2e4d9390-d541-4e50-9b9c-1eee43d7cd9c,x-mitre-data-component--a953ca55-921a-44f7-9b8d-3d40141aa17e,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--2f406d0e-d78c-455b-8c4b-c093fa5b5bda,x-mitre-data-component--639e87f3-acb6-448a-9645-258f20da4bc5,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--e64490db-a63d-449c-b67b-758e80d64dca,x-mitre-data-component--639e87f3-acb6-448a-9645-258f20da4bc5,attack-pattern--b4b7458f-81f2-4d38-84be-1c5ba0167a52
relationship--6d6ece55-8e30-431b-9515-1cdb91813b9e,x-mitre-data-component--39b9db72-8b48-4595-a18d-db5bbba3091b,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2
relationship--fe1cd6bf-abca-4032-8c94-15168005e96d,x-mitre-data-component--a953ca55-921a-44f7-9b8d-3d40141aa17e,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2
relationship--518c01b6-fbc0-4039-9732-864627656899,x-mitre-data-component--9ce98c86-8d30-4043-ba54-0784d478d0b5,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2
relationship--9deaa56a-7d34-4814-acc4-cf78c10bd84c,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--a01bf75f-00b2-4568-a58f-565ff9bf202b
relationship--e75a0e7b-869f-4149-8b48-8bb1b9cb62ab,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--a01bf75f-00b2-4568-a58f-565ff9bf202b
relationship--8eda78b8-3fd5-4c97-878d-bf2eaa0aa9b5,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--a6f2748c-49ec-4027-8b29-4fee3128cc2e,x-mitre-data-component--2b3bfe19-d59a-460d-93bb-2f546adc2d2c,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--a18968c2-e639-40fa-9751-1a5ab666bfde,x-mitre-data-component--a5ae90ca-0c4b-481c-959f-0eb18a7ff953,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
relationship--9ce4b00d-fa78-4c17-9b96-b36bb9117a4a,x-mitre-data-component--5fe82895-28e5-4aac-845e-dc886b63be2e,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
relationship--65fdde6f-f10a-4c9d-933a-384319194c8c,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
relationship--8c8de33a-e4b3-4d3c-b1d9-1dbb00beec01,x-mitre-data-component--b008766d-f34f-4ded-b712-659f59aaed6e,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
relationship--e5d571ab-d744-499b-9141-6d4ffc68081d,x-mitre-data-component--b5b0e8ae-7436-4951-950a-7b83c4dd3f2c,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
relationship--da713616-e8e6-4170-bcb4-f7c54c41415d,x-mitre-data-component--f8213cde-6b3a-420d-9ab7-41c9af1a919f,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
relationship--3a9332d5-befd-4d39-9721-3bad62b374a1,x-mitre-data-component--9c2fa0ae-7abc-485a-97f6-699e3b6cf9fa,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
relationship--d5b8720a-7224-4d01-8667-4700e34e79ba,x-mitre-data-component--181a9f8c-c780-4f1f-91a8-edb770e904ba,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
relationship--854c6087-6c6c-4450-b931-2613f664594d,x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
relationship--048d55fb-9a37-41a8-9bc6-15c507bf2af2,x-mitre-data-component--2b3bfe19-d59a-460d-93bb-2f546adc2d2c,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
relationship--cecd5f93-a1ae-4125-a165-ba7e1f389d52,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--fa6e0dbf-a53f-4763-abeb-bc0cf0f30b9a,x-mitre-data-component--74fa567d-bc90-425c-8a41-3c703abb221c,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--7317bd48-16da-4ef1-87c9-fac7fd758d61,x-mitre-data-component--5297a638-1382-4f0c-8472-0d21830bf705,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--fc9eae32-f059-4be4-9afa-947eb38a1635,x-mitre-data-component--7b375092-3a61-448d-900a-77c9a4bde4dc,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--4163071e-ec77-4cb5-a796-ca235636cd2b,x-mitre-data-component--faa34cf6-cf32-4dc9-bd6a-8f7a606ff65b,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--92a4392f-5f7d-4299-b4a8-93b14ce1ae7a,x-mitre-data-component--b597a220-6510-4397-b0d8-342cd2c58827,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
relationship--e2d28cfc-da44-4668-abcf-18169911421a,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
relationship--87834403-41ab-45ab-b755-d779402ac9e5,x-mitre-data-component--74fa567d-bc90-425c-8a41-3c703abb221c,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
relationship--5c6b1a1d-9ab4-47de-a8a8-ef7d5b131533,x-mitre-data-component--5297a638-1382-4f0c-8472-0d21830bf705,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
relationship--a07479cc-5103-4c3d-bd91-9b229be7a391,x-mitre-data-component--7b375092-3a61-448d-900a-77c9a4bde4dc,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
relationship--b17ad2f9-d568-4ad9-ac8c-e69d147f85fc,x-mitre-data-component--faa34cf6-cf32-4dc9-bd6a-8f7a606ff65b,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
relationship--abef99ab-d0a5-4c9f-9011-c79bfabccd5e,x-mitre-data-component--639e87f3-acb6-448a-9645-258f20da4bc5,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
relationship--35d9e191-e069-47f4-bce9-750eb9234c0c,x-mitre-data-component--ee575f4a-2d4f-48f6-b18b-89067760adc1,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
relationship--0b844ba8-534f-4702-8ea5-50fd7b5f46a0,x-mitre-data-component--84572de3-9583-4c73-aabd-06ea88123dd8,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
relationship--16c2e736-30e0-4ecb-8f7f-b89b9a983b4a,x-mitre-data-component--b597a220-6510-4397-b0d8-342cd2c58827,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--0ccf649d-0e00-411f-8aef-74534b3591b5,x-mitre-data-component--639e87f3-acb6-448a-9645-258f20da4bc5,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--3f1681dd-555a-42e0-80c0-9b4ad1d6feb8,x-mitre-data-component--ee575f4a-2d4f-48f6-b18b-89067760adc1,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--a0e02917-ad4d-4f84-bd50-9187a60db0fe,x-mitre-data-component--85a533a4-5fa4-4dba-b45d-f0717bedd6e6,attack-pattern--d74c4a7e-ffbf-432f-9365-7ebf1f787cab
relationship--672978f9-dfe0-467c-9034-00efdcef71d2,x-mitre-data-component--a7f22107-02e5-4982-9067-6625d4a1765a,attack-pattern--d74c4a7e-ffbf-432f-9365-7ebf1f787cab
relationship--c7b5df1e-6a10-4f48-97b4-dd6994e2179c,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88
relationship--f6ede604-af42-4c2b-8324-454af2380b24,x-mitre-data-component--8c826308-2760-492f-9e36-4f0f7e23bcac,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88
relationship--aaa7ebfc-f686-4aea-b54b-5e6366b276f7,x-mitre-data-component--a7f22107-02e5-4982-9067-6625d4a1765a,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88
relationship--9010a311-e581-428a-ba67-cf4b31891803,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--a750a9f6-0bde-4bb3-9aae-1e2786e9780c
relationship--39677623-c73a-4ddb-aa49-c371d36016ba,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--a750a9f6-0bde-4bb3-9aae-1e2786e9780c
relationship--2a54bde2-8f9d-4b1c-b6d0-08c778a1bcec,x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c,attack-pattern--a750a9f6-0bde-4bb3-9aae-1e2786e9780c
relationship--d4af8174-461b-4276-bcb6-44b2cb04928a,x-mitre-data-component--a953ca55-921a-44f7-9b8d-3d40141aa17e,attack-pattern--a750a9f6-0bde-4bb3-9aae-1e2786e9780c
relationship--dbf65e94-35f3-4297-b99c-7f9b0323586c,x-mitre-data-component--85a533a4-5fa4-4dba-b45d-f0717bedd6e6,attack-pattern--0df05477-c572-4ed6-88a9-47c581f548f7
relationship--8a1fcd61-313a-4775-a532-d99dad70fe34,x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c,attack-pattern--0df05477-c572-4ed6-88a9-47c581f548f7
relationship--3180b1b0-7cee-4334-8fcd-954f495eeb6d,x-mitre-data-component--a7f22107-02e5-4982-9067-6625d4a1765a,attack-pattern--0df05477-c572-4ed6-88a9-47c581f548f7
relationship--0127e0a7-fce7-41f8-bdba-ed634e0eb68f,x-mitre-data-component--a953ca55-921a-44f7-9b8d-3d40141aa17e,attack-pattern--1d24cdee-9ea2-4189-b08e-af110bf2435d
relationship--a12e819a-094f-4d20-b666-7d3260eb8996,x-mitre-data-component--9c2fa0ae-7abc-485a-97f6-699e3b6cf9fa,attack-pattern--1d24cdee-9ea2-4189-b08e-af110bf2435d
relationship--2a7307c0-7020-4fc1-9cec-183df4795d6e,x-mitre-data-component--a953ca55-921a-44f7-9b8d-3d40141aa17e,attack-pattern--09c4c11e-4fa1-4f8c-8dad-3cf8e69ad119
relationship--89d236d7-a19b-4f63-875e-007705ae6bb2,x-mitre-data-component--9c2fa0ae-7abc-485a-97f6-699e3b6cf9fa,attack-pattern--09c4c11e-4fa1-4f8c-8dad-3cf8e69ad119
relationship--8bd2ef35-fc98-4593-b4da-e54e163649dd,x-mitre-data-component--a953ca55-921a-44f7-9b8d-3d40141aa17e,attack-pattern--692074ae-bb62-4a5e-a735-02cb6bde458c
relationship--b419439a-ab5d-4ff7-80c1-8300f29872d7,x-mitre-data-component--9c2fa0ae-7abc-485a-97f6-699e3b6cf9fa,attack-pattern--692074ae-bb62-4a5e-a735-02cb6bde458c
relationship--6e87b150-3217-43f3-b531-005933a89e25,x-mitre-data-component--c0edd522-0aef-46b3-8efa-2bd334ce4242,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
relationship--0a06686e-b4f4-4f1b-a4b2-b473e706f658,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
relationship--7f837da0-8cd8-4e46-a7ae-9fb6c9304df9,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
relationship--b714edbb-1dff-4e53-b474-127cbf531452,x-mitre-data-component--8e44412e-3238-4d64-8878-4f11e27784fe,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
relationship--4505f967-fc2f-4b7a-af91-95b481af0a0b,x-mitre-data-component--8d8c7cac-94cf-4726-8989-cab33851168c,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
relationship--9262b21e-8519-4cf5-895a-2c17c986ac8a,x-mitre-data-component--9c2fa0ae-7abc-485a-97f6-699e3b6cf9fa,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
relationship--d0b54471-3dd1-4c4a-aad6-4ae089523198,x-mitre-data-component--235b7491-2d2b-4617-9a52-3c0783680f71,attack-pattern--60b508a1-6a5e-46b1-821a-9f7b78752abf
relationship--24e53924-ea02-4cbb-9967-f76c151f0278,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--60b508a1-6a5e-46b1-821a-9f7b78752abf
relationship--c6dd4b70-2a14-4235-a583-e8ab6824d58d,x-mitre-data-component--85a533a4-5fa4-4dba-b45d-f0717bedd6e6,attack-pattern--36b2a1d7-e09e-49bf-b45e-477076c2ec01
relationship--db694c8b-c38d-4418-937f-9b0ad938f3b5,x-mitre-data-component--a7f22107-02e5-4982-9067-6625d4a1765a,attack-pattern--36b2a1d7-e09e-49bf-b45e-477076c2ec01
relationship--7c7886ee-44c0-4ae1-ab2c-73fdea9e111b,x-mitre-data-component--84572de3-9583-4c73-aabd-06ea88123dd8,attack-pattern--bd5b58a4-a52d-4a29-bc0d-3f1d3968eb6b
relationship--8426f102-542c-470b-8c9e-4227c1d16f65,x-mitre-data-component--ee575f4a-2d4f-48f6-b18b-89067760adc1,attack-pattern--bd5b58a4-a52d-4a29-bc0d-3f1d3968eb6b
relationship--85204c75-a6b1-4342-83bb-14dfba61d3e0,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--bd5b58a4-a52d-4a29-bc0d-3f1d3968eb6b
relationship--eae9381a-9045-4b71-9b80-cacea0336a1a,x-mitre-data-component--639e87f3-acb6-448a-9645-258f20da4bc5,attack-pattern--bd5b58a4-a52d-4a29-bc0d-3f1d3968eb6b
relationship--c31f9082-3dc3-48e6-9897-99f26a60b63b,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783
relationship--c507e487-2213-46de-87fa-9879b31995b7,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783
relationship--867e25d3-bf89-4072-bd97-c6e3176ccc11,x-mitre-data-component--2b3bfe19-d59a-460d-93bb-2f546adc2d2c,attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783
relationship--8990db18-edc0-4634-b62f-840baf1dd231,x-mitre-data-component--181a9f8c-c780-4f1f-91a8-edb770e904ba,attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783
relationship--80d305f4-1c13-48fb-ac47-14d272acefd9,x-mitre-data-component--a7f22107-02e5-4982-9067-6625d4a1765a,attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783
relationship--bb0c3e58-eb53-448f-b1a0-ced854c6d4b0,x-mitre-data-component--85a533a4-5fa4-4dba-b45d-f0717bedd6e6,attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783
relationship--2b57191c-74f2-4e65-9383-75d3c4c7ac4b,x-mitre-data-component--639e87f3-acb6-448a-9645-258f20da4bc5,attack-pattern--77eae145-55db-4519-8ae5-77b0c7215d69
relationship--3ab344fd-eb65-413d-a942-37336d25bd10,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--28170e17-8384-415c-8486-2e6b294cb803
relationship--78f93749-8ffe-4d68-a594-fe8b9978b0dd,x-mitre-data-component--da85d358-741a-410d-9433-20d6269a6170,attack-pattern--28170e17-8384-415c-8486-2e6b294cb803
relationship--0fc9f4b4-c465-46cf-815d-65023ae1d561,x-mitre-data-component--7f70fae7-a68d-4730-a83a-f260b9606129,attack-pattern--28170e17-8384-415c-8486-2e6b294cb803
relationship--9e756bc5-a3b2-4b4e-bdc5-dce1c5e137e5,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--28170e17-8384-415c-8486-2e6b294cb803
relationship--fcf2c47e-f487-450e-9bd9-be54110b9e32,x-mitre-data-component--f42df6f0-6395-4f0c-9376-525a031f00c3,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--59e0f91a-278b-49f9-8f8d-93b2b9914fad,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--030d00cc-3e9e-4ca1-ab89-e956127d9023,x-mitre-data-component--84572de3-9583-4c73-aabd-06ea88123dd8,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--4d8cabd5-3985-42a1-9457-047858ff340f,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--35acff32-7f4e-4937-b05f-baa27f1e745b,x-mitre-data-component--2b3bfe19-d59a-460d-93bb-2f546adc2d2c,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
relationship--beeaf89d-cbd4-49fd-a18a-a430e3ad8c36,x-mitre-data-component--a5ae90ca-0c4b-481c-959f-0eb18a7ff953,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
relationship--081f3972-ea6b-4607-8492-4374063da037,x-mitre-data-component--f42df6f0-6395-4f0c-9376-525a031f00c3,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
relationship--d0cab002-8d7c-4aab-ac22-ac7631f338ba,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
relationship--d94c8e3f-337f-4d56-990f-8ff0d16dca3b,x-mitre-data-component--84572de3-9583-4c73-aabd-06ea88123dd8,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
relationship--44a9703a-b4de-45d6-94c6-18fdd77c8487,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
relationship--14a683fd-aa9f-4596-a0e1-5e7ae4c2e4eb,x-mitre-data-component--85a533a4-5fa4-4dba-b45d-f0717bedd6e6,attack-pattern--38eb0c22-6caf-46ce-8869-5964bd735858
relationship--097b1c10-b2ff-4dba-ad13-476120d96539,x-mitre-data-component--9c2fa0ae-7abc-485a-97f6-699e3b6cf9fa,attack-pattern--38eb0c22-6caf-46ce-8869-5964bd735858
relationship--406ad011-8d60-45b0-bb7e-52704684b4e8,x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c,attack-pattern--38eb0c22-6caf-46ce-8869-5964bd735858
relationship--3ed38d36-8e7c-4670-aead-cc8c28fc53cc,x-mitre-data-component--a7f22107-02e5-4982-9067-6625d4a1765a,attack-pattern--38eb0c22-6caf-46ce-8869-5964bd735858
relationship--c210ee50-6e87-418f-a809-6b0f788dd42c,x-mitre-data-component--639e87f3-acb6-448a-9645-258f20da4bc5,attack-pattern--e51137a5-1cdc-499e-911a-abaedaa5ac86
relationship--fbfb5985-1c23-4828-9091-2dcfe6b365c2,x-mitre-data-component--f42df6f0-6395-4f0c-9376-525a031f00c3,attack-pattern--a542bac9-7bc1-4da7-9a09-96f69e23cc21
relationship--b4912109-2712-4f26-b49d-a5357a49fc41,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--a542bac9-7bc1-4da7-9a09-96f69e23cc21
relationship--21c6fdbf-ec0e-4736-a298-b44bf3e80740,x-mitre-data-component--84572de3-9583-4c73-aabd-06ea88123dd8,attack-pattern--a542bac9-7bc1-4da7-9a09-96f69e23cc21
relationship--9cb75506-505c-49b9-9162-c79c2c069244,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--a542bac9-7bc1-4da7-9a09-96f69e23cc21
relationship--32dde0d4-74b9-4a01-ab13-4c227c519797,x-mitre-data-component--84572de3-9583-4c73-aabd-06ea88123dd8,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611
relationship--83113c78-6b4a-44ec-a327-0a929f2db652,x-mitre-data-component--639e87f3-acb6-448a-9645-258f20da4bc5,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611
relationship--3e7a9b97-079a-45bd-8c9b-9d04115b0d89,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
relationship--e06dcec4-ccdb-4d49-a98c-62a6b0ba14ad,x-mitre-data-component--235b7491-2d2b-4617-9a52-3c0783680f71,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
relationship--ad1dbd46-fe1c-40e3-ab1c-957f6d62839a,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
relationship--fd1e3a4f-1d0c-453b-970c-5af837aac258,x-mitre-data-component--a953ca55-921a-44f7-9b8d-3d40141aa17e,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
relationship--04c0ec78-0bff-4d9e-8843-00589d0584ad,x-mitre-data-component--ed0dd8aa-1677-4551-bb7d-8da767617e1b,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
relationship--ed29b2b8-3f48-4bbe-a70b-b4e350820dcd,x-mitre-data-component--9c2fa0ae-7abc-485a-97f6-699e3b6cf9fa,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
relationship--5655b007-87df-410e-9796-b792700e4840,x-mitre-data-component--f8213cde-6b3a-420d-9ab7-41c9af1a919f,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
relationship--a7fea9a4-effe-408a-b397-057a2a9cc25e,x-mitre-data-component--b5b0e8ae-7436-4951-950a-7b83c4dd3f2c,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
relationship--d6ab9ff5-5d3a-4d65-974e-57937658c389,x-mitre-data-component--b008766d-f34f-4ded-b712-659f59aaed6e,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
relationship--c1dece0c-5d63-4e8f-9860-073118df5cd1,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
relationship--f0963c9d-076b-41a5-8034-a10f3cbaf657,x-mitre-data-component--5fe82895-28e5-4aac-845e-dc886b63be2e,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
relationship--97ed3a58-55a7-4dad-bf63-e2f535bec6d0,x-mitre-data-component--a5ae90ca-0c4b-481c-959f-0eb18a7ff953,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
relationship--71b17443-ce0b-47c1-bd6a-ec76b95e9211,x-mitre-data-component--181a9f8c-c780-4f1f-91a8-edb770e904ba,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
relationship--aadfeef0-8532-4701-adf8-b2b4fb7ede08,x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
relationship--687a617d-c428-4853-b707-6f4b2f298112,x-mitre-data-component--2b3bfe19-d59a-460d-93bb-2f546adc2d2c,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
relationship--b928ec41-185a-4ced-ad73-aa16aef857fc,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
relationship--ec9653f3-7214-4e41-81f2-478ec407de15,x-mitre-data-component--39b9db72-8b48-4595-a18d-db5bbba3091b,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
relationship--d9e8d390-35c6-437a-a7e4-0c64a339b2c4,x-mitre-data-component--a953ca55-921a-44f7-9b8d-3d40141aa17e,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
relationship--571f784e-af1c-4e0d-bd5c-7b9223187e39,x-mitre-data-component--9ce98c86-8d30-4043-ba54-0784d478d0b5,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
