id,source_id,target_id
relationship--e8164787-78fa-4a4a-89b1-8d5dbfbef592,malware--12a7450d-b03e-4990-a5b8-b405ab9c803b,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--63dc6102-8405-4273-8e73-7df7ef6c2514,malware--dcac85c1-6485-4790-84f6-de5e6f6b91dd,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611
relationship--68017126-a4fe-4c2d-926d-fbc51ea8573c,malware--6ba1d7ae-d60b-43e6-9f08-a8b787e9d9cb,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--01b13af3-d241-47ed-b351-e83604c0d92f,malware--6ba1d7ae-d60b-43e6-9f08-a8b787e9d9cb,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--9aebf2b6-7688-4946-a12e-ea1d8e62e158,malware--a8a778f5-0035-4870-bb25-53dc05029586,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--ad3eb54c-0f67-42b8-b4cf-060ab6057b79,malware--a8a778f5-0035-4870-bb25-53dc05029586,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--dd385e5d-a066-4733-b448-b6baddb10083,malware--5e814485-012d-423d-b769-026bfed0f451,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--e5ba408f-92d3-404a-b3e1-adcd5d21bc5f,malware--0efefea5-78da-4022-92bc-d726139e8883,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
relationship--29d1699f-c87d-4e6c-ac34-b1b46c43286a,malware--5af7a825-2d9f-400d-931a-e00eb9e27f48,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
relationship--56b6a1b5-b7ec-4974-baf1-9e4565ce5b78,malware--0a607c53-df52-45da-a75d-0e53df4dad5f,attack-pattern--a750a9f6-0bde-4bb3-9aae-1e2786e9780c
relationship--8f16cec3-2fba-4b69-a5c5-c3eb1f185e90,malware--0a607c53-df52-45da-a75d-0e53df4dad5f,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
relationship--e28ddc1d-83a4-4382-a4dc-e55a60aa399d,malware--11194d8b-fdce-45d2-8047-df15bb8f16bd,attack-pattern--2acf44aa-542f-4366-b4eb-55ef5747759c
relationship--8f8d2b41-acb9-4fdf-ad90-c59fd6fad882,malware--f1314e75-ada8-49f4-b281-b1fb8b48f2a7,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--557288c3-8463-4900-b2e5-aa9856d428cd,malware--f1314e75-ada8-49f4-b281-b1fb8b48f2a7,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--dedfdac6-c76b-4baa-99ca-3f0233141d2d,malware--50d6688b-0985-4f3d-8cbe-0c796b30703b,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--2e532de4-b002-4c2d-a37c-6d535ff090fa,malware--35cd1d01-1ede-44d2-b073-a264d727bc04,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--230fb134-db80-490d-9c00-5039487d5903,malware--35cd1d01-1ede-44d2-b073-a264d727bc04,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--72cb3a93-f4c1-43a8-9a62-43bf1f6f4889,malware--35cd1d01-1ede-44d2-b073-a264d727bc04,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--dda297c6-2edc-47c5-b32b-0d4ef0f85be4,malware--cfc75b0d-e579-40ae-ad07-a1ce00d49a6c,attack-pattern--c675646d-e204-4aa8-978d-e3d6d65885c4
relationship--7e7d5934-0e0d-4d9e-89d8-279bc05a6f77,malware--cfc75b0d-e579-40ae-ad07-a1ce00d49a6c,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--704355c5-4743-4fe1-bd64-b7012fe7c1d2,malware--cfc75b0d-e579-40ae-ad07-a1ce00d49a6c,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88
relationship--c28eced2-5070-4646-b178-22f4537124a4,malware--cfc75b0d-e579-40ae-ad07-a1ce00d49a6c,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
relationship--768ba293-130e-4f0e-935f-f477187524ae,malware--cfc75b0d-e579-40ae-ad07-a1ce00d49a6c,attack-pattern--6495ae23-3ab4-43c5-a94f-5638a2c31fd2
relationship--7b7ea5f4-c504-49c6-ae43-12431191d54f,malware--50d6688b-0985-4f3d-8cbe-0c796b30703b,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--b85cff83-6468-4c63-9b25-4ac75fcb0e10,tool--999c4e6e-b8dc-4b4f-8d6e-1b829f29997e,attack-pattern--692074ae-bb62-4a5e-a735-02cb6bde458c
relationship--95dbd3ec-820c-47af-9734-78c39b092bc4,malware--d1b7830a-fced-4be3-a99c-f495af9d9e1b,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--14adcf50-912a-48d5-87f6-72d2273039aa,malware--35cd1d01-1ede-44d2-b073-a264d727bc04,attack-pattern--60b508a1-6a5e-46b1-821a-9f7b78752abf
relationship--81d5c85f-ea7c-47a2-879c-df34e93d88c2,malware--065196de-d7e8-4888-acfb-b2134022ba1b,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--d27b805a-3570-434e-9ac7-e37407a4dd8e,malware--04fc1842-f9e4-47cf-8cb8-5c61becad142,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--3a3efac5-1531-413b-97b7-e210b8880f05,malware--04fc1842-f9e4-47cf-8cb8-5c61becad142,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c
relationship--219dcd0b-a6fe-47d4-99b9-24d945b1f168,malware--32066e94-3112-48ca-b9eb-ba2b59d2f023,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--2d0510d6-765b-4352-8ddc-36556831215b,malware--50d6688b-0985-4f3d-8cbe-0c796b30703b,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--a7653df0-63f4-4632-b5a2-6b00aead446f,malware--c8b6cc43-ce61-42ae-87f3-a5f10526f952,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--6c92e9a2-ed4b-40ba-831e-91fcc60aebd4,malware--35cd1d01-1ede-44d2-b073-a264d727bc04,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--c2541365-58bd-474c-82ab-28c7b63e7fb8,malware--eff1a885-6f90-42a1-901f-eef6e7a1905e,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c
relationship--040ff1f7-493d-4762-a9bb-db143a971464,malware--c2417bab-3189-4d4d-9d60-96de2cdaf0ab,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c
relationship--0eb8fe0a-6a6b-4d66-b6ff-e1d7f8f18948,tool--03342581-f790-4f03-ba41-e82e67392e23,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c
relationship--a1fab866-6486-4775-8caf-2b5744971477,malware--f6d1d2cb-12f5-4221-9636-44606ea1f3f8,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c
relationship--5650777d-f905-4c09-8fd0-0e205178a830,malware--09b2cd76-c674-47cc-9f57-d2f2ad150a46,attack-pattern--a01bf75f-00b2-4568-a58f-565ff9bf202b
relationship--be30816a-854a-4568-ade5-8baa60fa087c,malware--edb24a93-1f7a-4bbf-a738-1397a14662c6,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
relationship--229150e3-5c4b-475e-8981-27fb472ad119,tool--b76b2d94-60e4-4107-a903-4a3a7622fb3b,attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc
relationship--09c0536a-863f-4561-ad59-a5fa1c8daaa1,tool--cb69b20d-56d0-41ab-8440-4a4b251614d4,attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc
relationship--b9688abd-0f6d-4c76-8b73-d9fe7d11f07f,malware--4b072c90-bc7a-432b-940e-016fc1c01761,attack-pattern--e51137a5-1cdc-499e-911a-abaedaa5ac86
relationship--a1d5c2d2-92f7-4cfa-bd1d-fa06e18c0f33,malware--53ab35c2-d00e-491a-8753-41d35ae7e547,attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b
relationship--43c16333-5f95-45b4-aedd-b90ccb56da3a,malware--f8dfbc54-b070-4224-b560-79aaa5f835bd,attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b
relationship--23bb2f7c-9f4e-4c11-b4e9-b41ba6e6f4c1,malware--b4d80f8b-d2b9-4448-8844-4bef777ed676,attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b
relationship--9121d8be-058d-4ee2-9372-62c6607dd8f4,malware--cfc75b0d-e579-40ae-ad07-a1ce00d49a6c,attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b
relationship--20118b8d-dc6e-4c71-8d99-789901c10e73,malware--cc5497f7-a9e8-436f-94da-b2b4a9b9ad3c,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--eeb86f2c-852e-42e6-8809-8d244727bdfe,malware--cc5497f7-a9e8-436f-94da-b2b4a9b9ad3c,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--fa7381ff-f2b8-4878-a9a0-10a703c7a5dd,malware--aad11e34-02ca-4220-91cd-2ed420af4db3,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--45310a29-78b6-4863-ab0b-49fd53ef1809,malware--aad11e34-02ca-4220-91cd-2ed420af4db3,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--b76d4437-7d55-4369-b262-eb4ca52d6059,malware--44c75271-0e4d-496f-ae0a-a6d883a42a65,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--8f0e7661-fa5d-47c4-84b0-44cd31b49764,tool--8f8cd191-902c-4e83-bf20-b57c8c4640e9,attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783
relationship--947a4837-cce1-48dd-b4e7-8d08d8dce663,malware--b57f419e-8b12-49d3-886b-145383725dcd,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--80389d5a-b92b-4101-930b-5be361e53eb8,malware--b57f419e-8b12-49d3-886b-145383725dcd,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--a77818b1-bbe8-477f-a8b1-1704e525d5a9,malware--b57f419e-8b12-49d3-886b-145383725dcd,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
relationship--d15c7116-2d00-48cd-9003-1ab6fc4a0076,malware--76ac7989-c5cc-42e2-93e3-d6c476f01ace,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
relationship--0aa51def-3a75-4c69-8b65-82559d8f4c83,malware--b2d134a1-7bd5-4293-94d4-8fc978cb1cd7,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--98d32782-62e2-4cd7-90b1-78c8a062b6ed,malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--a2db7220-d784-485f-bc77-046b90c02daf,malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611
relationship--20ac9204-3ee3-454d-9d53-d5caa9ec582e,malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--d42cdf33-c3c1-4546-9a4f-40f6f64cd524,malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--bf603371-ff65-4b57-b80a-4f93daafbed6,malware--4b6ec280-7bbb-48ff-ae59-b189520ebe83,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--40fad687-982e-4cd3-955c-3c458e34e5df,malware--4b6ec280-7bbb-48ff-ae59-b189520ebe83,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--65f315be-e62d-44a5-b21a-7211041a75bb,malware--4b6ec280-7bbb-48ff-ae59-b189520ebe83,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--ff6d64fb-c41c-409b-91b0-e4fb9d9edba1,tool--8f8cd191-902c-4e83-bf20-b57c8c4640e9,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
relationship--2f0fee17-1cd1-45dd-a1e0-f854c03ed064,tool--8f8cd191-902c-4e83-bf20-b57c8c4640e9,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--83384e31-d9c6-46a0-956f-ee28d7d0cb89,malware--8caa18af-4758-4fd3-9600-e8af579e89ed,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--1d90e3ef-1839-4bb8-8205-02e2461b5d55,malware--9b19d6b4-cfcb-492f-8ca8-8449e7331573,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--38938464-b328-4d89-a3a3-7e1f68cb195e,malware--53486bc7-7748-4716-8190-e4f1fde04c53,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--772a4f4f-459d-411f-a8e9-2c453274f684,tool--115f88dd-0618-4389-83cb-98d33ae81848,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--c403720d-da66-45c4-bb35-93b3b35c87c3,tool--115f88dd-0618-4389-83cb-98d33ae81848,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
relationship--7288054b-0679-497a-b4c5-090801b06941,malware--5763217a-05b6-4edd-9bca-057e47b5e403,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--5cba4a5e-c005-495d-9cd6-60794d9b3247,malware--a020a61c-423f-4195-8c46-ba1d21abba37,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--156ab177-474c-495c-af01-3cb9147aa703,malware--a020a61c-423f-4195-8c46-ba1d21abba37,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
relationship--339e60fc-f94c-4b51-bc78-846c29c4340d,malware--687c23e4-4e25-4ee7-a870-c5e002511f54,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--da33f077-8ce2-4a2d-a8ed-f9f21799c80e,malware--cb741463-f0fe-42e0-8d45-bc7e8335f5ae,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--811ba10b-6fe7-40d9-ab98-70d4135ac7cf,malware--56e6b6c2-e573-4969-8bab-783205cebbbf,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--0449ef6d-2ea2-40a3-9cc9-c07672d6a859,malware--56e6b6c2-e573-4969-8bab-783205cebbbf,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--684b6701-559f-4ba9-a2b0-f79ed5683eb1,malware--5763217a-05b6-4edd-9bca-057e47b5e403,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--cabbe975-9936-4a9a-8fae-a747b3dc7a9d,malware--d9f7383c-95ec-4080-bbce-121c9384457b,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--dc9d4208-5e09-437e-bdd1-0dbfc4b54355,malware--d9f7383c-95ec-4080-bbce-121c9384457b,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
relationship--774302ff-3ab9-4328-a434-6188efe0928a,malware--f99f3dcc-683f-4936-8791-075ac5e58f10,attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783
relationship--958b9dfc-1c5b-490c-86c5-137e0def493e,malware--f99f3dcc-683f-4936-8791-075ac5e58f10,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--1cd41777-3d65-4e39-8de7-3951d1568c16,malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--53c8de3e-f862-44d5-be7e-274e14bdd57e,malware--60a9c2f0-b7a5-4e8e-959c-e1a3ff314a5f,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--f2810da3-1a6f-4c48-826d-929bde7f7af3,malware--222ba512-32d9-49ac-aefd-50ce981ce2ce,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--dd8d683a-0c17-448f-b604-105e130f4b04,malware--222ba512-32d9-49ac-aefd-50ce981ce2ce,attack-pattern--09c4c11e-4fa1-4f8c-8dad-3cf8e69ad119
relationship--237cd65a-e30e-4f8a-9822-f50b818e1491,malware--222ba512-32d9-49ac-aefd-50ce981ce2ce,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--a0b2b4b4-c522-4428-a70b-ad1002417a28,malware--222ba512-32d9-49ac-aefd-50ce981ce2ce,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
relationship--0d1cb122-5195-4d04-b5c9-85f4747886fa,malware--222ba512-32d9-49ac-aefd-50ce981ce2ce,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--61bf5c24-e7ae-4178-916d-d236e928b897,malware--3161d76a-e2b2-4b97-9906-24909b735386,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--19c0c01d-5f43-4a4d-8385-0862f6b1bf78,malware--754effde-613c-4244-a83e-fb659b2a4d06,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
relationship--08057442-4b2c-4841-b351-8813431704e9,malware--dfa03c7d-79ed-4ce2-b9d1-ddc9dbf56ad2,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--2c9fad15-9b3f-45fe-854a-c87113d4695c,malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88
relationship--417912a3-95a8-4dd4-a586-88cca62f3ebc,malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--882002ca-25a6-4226-9cc4-3efe5f798449,malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--08f4dfcb-c394-470d-851f-045bbc38cdb5,malware--92b03a94-7147-4952-9d5a-b4d24da7487c,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--f96a2b4a-4d74-4251-b714-40b224d3ad09,malware--92b03a94-7147-4952-9d5a-b4d24da7487c,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--ec0f8f62-0eb6-4d40-a8c2-c3a083a79acd,malware--1b9f0800-035e-4ed1-9648-b18294cc5bc8,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--94f1a9b7-e068-49b8-a2b7-9eb59055476c,malware--edf5aee2-9b1c-4252-8e64-25b12f14c8b3,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--7c9b61d8-30ff-4594-9cfb-90f2db44ca0e,tool--5fc81b43-62b5-41b1-9113-c79ae5f030c4,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--d0f83de0-975e-4cc2-8423-e91549f952d9,malware--0d1f9f5b-11ea-42c3-b5f4-63cce0122541,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--0bb4fb8a-0b0f-46c6-820b-d46c5f98fa12,malware--4b68b5ea-2e1b-4225-845b-8632f702b9a0,attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783
relationship--30c69dcc-9cf7-4352-a30c-0e7bc86b38e7,malware--4b68b5ea-2e1b-4225-845b-8632f702b9a0,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--f474fc4e-8fd4-4c67-b55c-23c67807a94f,malware--4b68b5ea-2e1b-4225-845b-8632f702b9a0,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
relationship--40f49d74-4d0f-467a-be79-cd57559d8230,malware--4b68b5ea-2e1b-4225-845b-8632f702b9a0,attack-pattern--2acf44aa-542f-4366-b4eb-55ef5747759c
relationship--506ed241-ba1e-47da-901a-d1943510d4b5,malware--d2c7f8ad-3b50-4cfa-bbb1-799eff06fb40,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--a38af2cc-ccc7-41aa-936c-fe15a13ddafa,malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
relationship--ebf68107-a2b8-4ff1-916f-e1861a20914a,malware--8901ac23-6b50-410c-b0dd-d8174a86f9b3,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611
relationship--57828888-a833-44c7-af2c-e250d799a9bc,malware--63c2a130-8a5b-452f-ad96-07cf0af12ffe,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--874d4046-5b9a-4f60-88f4-79ae63a70a1e,malware--92ec0cbd-2c30-44a2-b270-73f4ec949841,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--e0b775d4-cfc4-4075-a72b-6a866ef3c159,malware--92ec0cbd-2c30-44a2-b270-73f4ec949841,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--f981c633-9333-4c7d-a168-7bea28f64d52,malware--92ec0cbd-2c30-44a2-b270-73f4ec949841,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
relationship--efcd3e1b-d17b-4c7f-97fd-b438ebef6760,malware--c13d9621-aca7-436b-ab3d-3a95badb3d00,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
relationship--73d8feea-0b53-419a-be1b-5750aa47f2df,malware--c13d9621-aca7-436b-ab3d-3a95badb3d00,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--c0417cdc-0451-41e3-8937-88e9ebd68d1a,malware--c13d9621-aca7-436b-ab3d-3a95badb3d00,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--51656ee5-4d21-42c9-9719-826645b3508f,malware--ade37ada-14af-4b44-b36c-210eec255d53,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--b91de2c3-897a-4e04-94f8-9e905564b47a,malware--ade37ada-14af-4b44-b36c-210eec255d53,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--33e32e0a-571a-4eab-9ee4-dfe5747c3a72,malware--eac3d77f-2b7b-4599-ba74-948dc16633ad,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
relationship--f230afd5-2186-4d97-94ce-5ce3face8bc6,malware--eac3d77f-2b7b-4599-ba74-948dc16633ad,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--667c0879-3ea2-48f1-9a1b-ceefca33aa43,malware--81c57a96-fc8c-4f91-af8e-63e24c2927c2,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
relationship--d6829fd4-7c9b-495f-9689-d1be1939f99e,malware--81c57a96-fc8c-4f91-af8e-63e24c2927c2,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--ebf39235-749f-400e-aeb9-185df9e43fe1,malware--c13d9621-aca7-436b-ab3d-3a95badb3d00,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--0c837763-c44c-45cc-8c44-332667481a31,malware--0d1f9f5b-11ea-42c3-b5f4-63cce0122541,attack-pattern--b4b7458f-81f2-4d38-84be-1c5ba0167a52
relationship--81603db2-a657-4716-a7ca-e6562799e98e,malware--0d1f9f5b-11ea-42c3-b5f4-63cce0122541,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
relationship--82a053be-71c5-49d5-b1f9-9cf979511e85,malware--eac3d77f-2b7b-4599-ba74-948dc16633ad,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
relationship--e8edf0d8-3c24-4082-9177-1bfb6e7d95c6,malware--eac3d77f-2b7b-4599-ba74-948dc16633ad,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--19153106-5607-4cac-91a5-c2a900bc5343,malware--da5880b4-f7da-4869-85f2-e0aba84b8565,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--ca33387d-495a-460a-86da-d5f8d8adda31,malware--54895630-efd2-4608-9c24-319de972a9eb,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
relationship--f4303403-0d93-4267-ba4c-a1d4e20d87cd,malware--da5880b4-f7da-4869-85f2-e0aba84b8565,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c
relationship--10c609ce-f256-436c-8288-3441cb123fc5,malware--7bef1b56-4870-4e74-b32a-7dd88c390c44,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--a77d7668-db79-46b0-960a-cfa39db781fa,malware--7bef1b56-4870-4e74-b32a-7dd88c390c44,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--fe8efec3-2ab4-497d-8e5a-b2340feddd8f,malware--7bef1b56-4870-4e74-b32a-7dd88c390c44,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
relationship--34a06e23-b81c-45c7-96bc-7e08d31a4a44,malware--5147ef15-1cae-4707-8ea1-bee8d98b7f1d,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
relationship--7b078d28-1724-474c-8668-a6d5c28ed72b,malware--5147ef15-1cae-4707-8ea1-bee8d98b7f1d,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
relationship--499d7aed-5889-4f40-a688-660f976dd112,malware--5147ef15-1cae-4707-8ea1-bee8d98b7f1d,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
relationship--47b76146-c9d2-4012-932b-839c9756c2c9,malware--bbcd7a02-ef24-4171-ac94-a93540173b94,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
relationship--201502c6-d208-408b-b6f3-50e39dab14ca,malware--bbcd7a02-ef24-4171-ac94-a93540173b94,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
relationship--5fdf6cb3-8046-4c32-aca6-75cda70b7614,malware--bbcd7a02-ef24-4171-ac94-a93540173b94,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839
relationship--6c0d9758-34f0-49b4-ad12-91329b4398e2,malware--4c6d62c2-89f5-4159-8fab-0190b1f9d328,attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783
relationship--ddede021-d8bc-4303-9915-5b2dd0ebd4cd,malware--47afe41c-4c08-485e-b062-c3bd209a1cce,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88
relationship--cdcc30ba-b4be-469f-ae09-18913c53205d,tool--c4810609-7da6-48ec-8057-1b70a7814db0,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c
relationship--5348c284-b5c7-4b30-a528-a9b0002ac8b9,tool--c4810609-7da6-48ec-8057-1b70a7814db0,attack-pattern--09c4c11e-4fa1-4f8c-8dad-3cf8e69ad119
relationship--54b3abf5-bc7c-4e8a-b51d-058cc313a3c9,tool--c4810609-7da6-48ec-8057-1b70a7814db0,attack-pattern--f3d95a1f-bba2-44ce-9af7-37866cd63fd0
